id,time,country,studies,socpro,age,gender,official_vote,opinion_on_system,rule_1,rule_2,rule_3,rule_4
1291,2022-04-12,FR,superieur,etudiant,18-29,nspp,Yannick Jadot,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_7
1292,2022-04-12,FR,superieur,prive,18-29,f,Nicolas Dupont-Aignan,-1.0,approval,irv_1,scores_4_pos,majority_judgement_5
1293,2022-04-12,FR,superieur,public,30-39,f,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_neg,majority_judgement_5
1294,2022-04-12,FR,superieur,public,30-39,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,irv_1,scores_4_pos,majority_judgement_7
1295,2022-04-12,FR,superieur,prive,18-29,h,Emmanuel Macron,-1.0,approval,irv_1,scores_4_neg,majority_judgement_7
1296,2022-04-12,FR,superieur,etudiant,18-29,f,Yannick Jadot,-1.0,approval,irv_1,scores_4_pos,majority_judgement_7
1297,2022-04-12,FR,superieur,public,40-49,nspp,abstention,-2.0,approval,borda,scores_4_neg,majority_judgement_5
1298,2022-04-12,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_neg,majority_judgement_7
1299,2022-04-12,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-1.0,approval,irv_2,scores_4_neg,majority_judgement_7
1300,2022-04-12,FR,secondaire,prive,30-39,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_pos,majority_judgement_5
1301,2022-04-12,FR,superieur,prive,40-49,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_pos,majority_judgement_5
1302,2022-04-12,FR,superieur,liberal,18-29,h,abstention,-1.0,approval,irv_2,scores_3_neg,majority_judgement_5
1303,2022-04-12,FR,superieur,prive,30-39,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
1304,2022-04-12,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-1.0,approval,irv_2,scores_4_pos,majority_judgement_5
1305,2022-04-12,FR,,,,,,,scores_4_neg,irv_1,scores_4_pos,majority_judgement_5
1306,2022-04-12,FR,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_neg,majority_judgement_7
1307,2022-04-12,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,irv_1,scores_4_pos,majority_judgement_5
1308,2022-04-12,FR,superieur,etudiant,18-29,f,Yannick Jadot,0.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
1309,2022-04-12,FR,superieur,public,18-29,f,Jean-Luc Mélenchon,0.0,approval,irv_1,scores_3_neg,majority_judgement_5
1310,2022-04-12,FR,superieur,etudiant,18-29,f,Marine Le Pen,-2.0,approval,irv_1,scores_3_neg,majority_judgement_7
1311,2022-04-12,FR,superieur,etudiant,18-29,h,Jean Lassalle,2.0,approval,irv_1,scores_4_neg,majority_judgement_5
1312,2022-04-12,FR,superieur,prive,18-29,f,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_neg,majority_judgement_5
1313,2022-04-12,FR,superieur,prive,18-29,f,Marine Le Pen,,scores_4_neg,irv_2,scores_4_pos,majority_judgement_5
1314,2022-04-12,FR,superieur,liberal,40-49,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_3_neg,majority_judgement_7
1315,2022-04-12,FR,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,-1.0,approval,borda,scores_3_neg,majority_judgement_5
1316,2022-04-12,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_neg,majority_judgement_5
1317,2022-04-12,FR,superieur,liberal,30-39,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_3_neg,majority_judgement_5
1318,2022-04-12,FR,superieur,prive,18-29,f,Jean-Luc Mélenchon,-2.0,scores_3_neg,borda,scores_3_pos,majority_judgement_7
1319,2022-04-12,FR,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,0.0,scores_3_neg,borda,scores_3_pos,majority_judgement_5
1320,2022-04-12,FR,secondaire,public,30-39,h,Jean-Luc Mélenchon,-1.0,approval,irv_2,scores_4_pos,majority_judgement_5
1321,2022-04-12,FR,secondaire,liberal,40-49,h,Jean-Luc Mélenchon,1.0,approval,irv_1,scores_4_pos,majority_judgement_7
1322,2022-04-12,FR,superieur,liberal,40-49,f,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_pos,majority_judgement_7
1323,2022-04-12,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,borda,scores_4_pos,majority_judgement_7
1324,2022-04-12,FR,superieur,etudiant,18-29,nspp,Yannick Jadot,-2.0,scores_3_neg,borda,scores_3_pos,majority_judgement_5
1325,2022-04-12,FR,superieur,public,40-49,f,Fabien Roussel,-2.0,approval,irv_2,scores_4_neg,majority_judgement_5
1326,2022-04-12,FR,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_3_neg,majority_judgement_7
1327,2022-04-12,NL,superieur,public,18-29,h,Yannick Jadot,-1.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_5
1328,2022-04-12,FR,superieur,public,30-39,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_3_neg,majority_judgement_7
1329,2022-04-12,FR,superieur,etudiant,18-29,h,Yannick Jadot,1.0,approval,irv_1,scores_3_neg,majority_judgement_5
1330,2022-04-12,FR,superieur,prive,30-39,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_neg,majority_judgement_5
1331,2022-04-12,FR,superieur,etudiant,18-29,h,Yannick Jadot,1.0,approval,irv_1,scores_4_pos,majority_judgement_7
1332,2022-04-12,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,borda,scores_3_pos,majority_judgement_5
1333,2022-04-12,FR,superieur,public,30-39,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_3_neg,majority_judgement_7
1334,2022-04-12,FR,superieur,prive,30-39,h,Emmanuel Macron,-2.0,scores_4_neg,borda,scores_4_pos,majority_judgement_7
1335,2022-04-12,FR,superieur,prive,30-39,f,Jean-Luc Mélenchon,-1.0,approval,borda,scores_4_neg,majority_judgement_5
1336,2022-04-12,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,borda,scores_3_pos,majority_judgement_5
1337,2022-04-13,FR,superieur,liberal,30-39,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_pos,majority_judgement_7
1338,2022-04-13,FR,superieur,public,18-29,f,Philippe Poutou,-2.0,approval,borda,scores_3_neg,majority_judgement_7
1339,2022-04-13,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_pos,majority_judgement_7
1340,2022-04-13,BE,superieur,prive,30-39,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_neg,majority_judgement_7
1341,2022-04-13,FR,superieur,etudiant,18-29,h,Yannick Jadot,-2.0,scores_4_neg,irv_1,scores_4_pos,majority_judgement_7
1342,2022-04-13,FR,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,0.0,scores_3_neg,borda,scores_3_pos,majority_judgement_7
1343,2022-04-13,FR,superieur,prive,30-39,h,abstention,-2.0,approval,borda,scores_3_neg,majority_judgement_7
1344,2022-04-13,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-1.0,approval,irv_2,scores_4_pos,majority_judgement_5
1345,2022-04-13,FR,superieur,prive,18-29,f,Jean-Luc Mélenchon,-1.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
1346,2022-04-13,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,,approval,irv_1,scores_4_pos,majority_judgement_7
1347,2022-04-13,FR,secondaire,etudiant,0-18,h,m18,-2.0,approval,irv_1,scores_4_neg,majority_judgement_7
1348,2022-04-13,FR,superieur,chomage,30-39,f,Fabien Roussel,0.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_5
1349,2022-04-13,FR,nspp,nspp,nspp,nspp,,2.0,approval,irv_2,scores_4_neg,majority_judgement_5
1350,2022-04-13,FR,superieur,public,30-39,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,borda,scores_3_pos,majority_judgement_7
1351,2022-04-13,FR,superieur,etudiant,18-29,h,Eric Zemmour,-1.0,scores_3_neg,borda,scores_3_pos,majority_judgement_5
1352,2022-04-13,FR,superieur,chomage,18-29,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,borda,scores_3_pos,majority_judgement_5
1353,2022-04-13,FR,superieur,prive,30-39,nspp,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_neg,majority_judgement_7
1354,2022-04-13,FR,superieur,etudiant,18-29,h,Marine Le Pen,-2.0,approval,borda,scores_3_neg,majority_judgement_7
1355,2022-04-13,FR,superieur,chomage,18-29,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,irv_1,scores_4_pos,majority_judgement_7
1356,2022-04-13,BE,superieur,prive,30-39,h,ni,-2.0,approval,irv_1,scores_3_neg,majority_judgement_5
1357,2022-04-13,FR,superieur,public,50-59,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,borda,scores_3_pos,majority_judgement_7
1358,2022-04-13,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_3_neg,majority_judgement_7
1359,2022-04-13,FR,secondaire,etudiant,0-18,h,m18,-2.0,scores_4_neg,borda,scores_4_pos,majority_judgement_7
1360,2022-04-13,FR,superieur,prive,30-39,f,Jean-Luc Mélenchon,,approval,borda,scores_4_neg,majority_judgement_5
1361,2022-04-13,FR,superieur,public,40-49,f,Jean-Luc Mélenchon,-2.0,scores_3_neg,borda,scores_3_pos,majority_judgement_5
1362,2022-04-13,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_neg,majority_judgement_7
1363,2022-04-13,FR,superieur,public,40-49,h,Jean-Luc Mélenchon,-1.0,approval,irv_2,scores_4_pos,majority_judgement_5
1364,2022-04-13,FR,superieur,prive,18-29,h,Marine Le Pen,-2.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_5
1365,2022-04-13,FR,superieur,prive,30-39,f,Marine Le Pen,1.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_7
1366,2022-04-13,ES,superieur,prive,30-39,h,Emmanuel Macron,-2.0,approval,irv_1,scores_3_neg,majority_judgement_7
1367,2022-04-13,ES,superieur,prive,18-29,f,Emmanuel Macron,1.0,approval,borda,scores_4_neg,majority_judgement_5
1368,2022-04-13,FR,superieur,public,30-39,h,Yannick Jadot,-1.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_5
1369,2022-04-13,FR,superieur,public,30-39,f,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_pos,majority_judgement_7
1370,2022-04-13,FR,superieur,prive,18-29,h,Yannick Jadot,1.0,approval,irv_2,scores_4_neg,majority_judgement_7
1371,2022-04-13,FR,superieur,prive,30-39,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_7
1372,2022-04-13,FR,superieur,public,30-39,h,Anne Hidalgo,-2.0,approval,irv_2,scores_4_neg,majority_judgement_5
1373,2022-04-13,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_3_neg,majority_judgement_7
1374,2022-04-13,FR,secondaire,etudiant,0-18,h,Emmanuel Macron,-2.0,approval,irv_1,scores_4_pos,majority_judgement_7
1375,2022-04-13,FR,superieur,prive,18-29,f,Yannick Jadot,-2.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_7
1376,2022-04-13,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_neg,majority_judgement_5
1377,2022-04-13,CH,superieur,chomage,30-39,f,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_pos,majority_judgement_7
1378,2022-04-13,FR,superieur,prive,40-49,f,Emmanuel Macron,-2.0,approval,irv_1,scores_4_neg,majority_judgement_7
1379,2022-04-13,FR,superieur,etudiant,18-29,h,Marine Le Pen,-2.0,approval,irv_2,scores_4_neg,majority_judgement_5
1380,2022-04-13,BE,superieur,prive,18-29,h,Jean-Luc Mélenchon,-1.0,scores_3_neg,borda,scores_3_pos,majority_judgement_5
1381,2022-04-13,FR,superieur,prive,18-29,f,Jean-Luc Mélenchon,-1.0,approval,irv_1,scores_3_neg,majority_judgement_7
1382,2022-04-13,FR,superieur,prive,18-29,f,Yannick Jadot,-2.0,approval,irv_2,scores_4_pos,majority_judgement_7
1383,2022-04-13,FR,superieur,chomage,18-29,h,Yannick Jadot,-2.0,approval,irv_2,scores_4_neg,majority_judgement_5
1384,2022-04-13,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_7
1385,2022-04-13,FR,superieur,public,30-39,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_pos,majority_judgement_7
1386,2022-04-13,FR,superieur,prive,18-29,h,Emmanuel Macron,-1.0,approval,borda,scores_3_neg,majority_judgement_7
1387,2022-04-13,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_pos,majority_judgement_7
1388,2022-04-13,FR,superieur,chomage,18-29,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_pos,majority_judgement_5
1389,2022-04-13,FR,superieur,prive,40-49,f,Yannick Jadot,-2.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_5
1390,2022-04-13,FR,superieur,prive,,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_pos,majority_judgement_5
1391,2022-04-13,FR,superieur,etudiant,18-29,f,Yannick Jadot,-1.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_5
1392,2022-04-13,FR,nspp,etudiant,30-39,f,Jean Lassalle,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_7
1393,2022-04-13,FR,superieur,prive,30-39,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_neg,majority_judgement_5
1394,2022-04-13,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
1395,2022-04-13,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,borda,scores_4_pos,majority_judgement_5
1396,2022-04-13,FR,superieur,public,30-39,f,Jean-Luc Mélenchon,-2.0,approval,borda,scores_3_neg,majority_judgement_7
1397,2022-04-13,FR,superieur,prive,40-49,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
1398,2022-04-13,FR,superieur,liberal,40-49,h,blanc,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
1399,2022-04-13,FR,superieur,etudiant,18-29,h,Emmanuel Macron,-1.0,approval,irv_1,scores_3_neg,majority_judgement_5
1400,2022-04-13,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_neg,majority_judgement_5
1401,2022-04-13,FR,superieur,chomage,18-29,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_pos,majority_judgement_5
1402,2022-04-13,FR,superieur,public,30-39,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_5
1403,2022-04-13,FR,superieur,public,50-59,f,Jean-Luc Mélenchon,-2.0,scores_4_neg,irv_1,scores_4_pos,majority_judgement_5
1404,2022-04-13,FR,superieur,public,18-29,h,Jean-Luc Mélenchon,1.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_5
1405,2022-04-13,FR,superieur,public,30-39,f,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_pos,majority_judgement_5
1406,2022-04-13,FR,superieur,prive,30-39,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_7
1407,2022-04-13,CA,superieur,prive,18-29,h,Jean-Luc Mélenchon,,approval,irv_1,scores_3_neg,majority_judgement_7
1408,2022-04-13,FR,superieur,public,30-39,h,Anne Hidalgo,-1.0,approval,irv_1,scores_4_neg,majority_judgement_7
1409,2022-04-13,FR,superieur,liberal,30-39,h,Jean-Luc Mélenchon,-1.0,approval,irv_1,scores_4_pos,majority_judgement_7
1410,2022-04-13,FR,superieur,liberal,30-39,f,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_pos,majority_judgement_5
1411,2022-04-13,FR,superieur,public,30-39,h,blanc,-2.0,approval,borda,scores_4_neg,majority_judgement_5
1412,2022-04-13,FR,superieur,prive,18-29,h,Fabien Roussel,-1.0,approval,borda,scores_4_pos,majority_judgement_7
1413,2022-04-13,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,borda,scores_4_pos,majority_judgement_7
1414,2022-04-13,FR,secondaire,liberal,40-49,h,Jean-Luc Mélenchon,-1.0,approval,borda,scores_4_pos,majority_judgement_5
1415,2022-04-13,FR,superieur,liberal,50-59,f,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_3_neg,majority_judgement_5
1416,2022-04-13,FR,superieur,prive,30-39,f,Yannick Jadot,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
1417,2022-04-13,FR,secondaire,prive,30-39,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_pos,majority_judgement_5
1418,2022-04-13,FR,nspp,etudiant,0-18,f,m18,-2.0,approval,irv_2,scores_4_neg,majority_judgement_5
1419,2022-04-13,FR,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_pos,majority_judgement_5
1420,2022-04-13,FR,superieur,public,18-29,f,Yannick Jadot,-1.0,approval,borda,scores_4_neg,majority_judgement_5
1421,2022-04-13,FR,secondaire,retraite,60-69,f,Yannick Jadot,-1.0,scores_3_neg,borda,scores_3_pos,majority_judgement_7
1422,2022-04-13,FR,superieur,prive,40-49,f,Eric Zemmour,1.0,approval,irv_2,scores_4_neg,majority_judgement_5
1423,2022-04-13,FR,superieur,prive,30-39,h,Emmanuel Macron,0.0,approval,borda,scores_3_neg,majority_judgement_7
1424,2022-04-13,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_neg,majority_judgement_7
1425,2022-04-13,FR,superieur,etudiant,18-29,h,Yannick Jadot,-1.0,approval,borda,scores_3_neg,majority_judgement_5
1426,2022-04-13,FR,superieur,public,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_3_neg,majority_judgement_5
1427,2022-04-13,FR,superieur,public,50-59,h,Emmanuel Macron,-1.0,approval,irv_2,scores_4_pos,majority_judgement_5
1428,2022-04-13,FR,superieur,public,30-39,h,Yannick Jadot,-1.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
1429,2022-04-13,FR,superieur,public,18-29,f,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_neg,majority_judgement_5
1430,2022-04-13,FR,superieur,prive,30-39,h,Marine Le Pen,-2.0,approval,irv_2,scores_4_pos,majority_judgement_7
1431,2022-04-13,FR,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,-2.0,scores_3_neg,borda,scores_3_pos,majority_judgement_5
1432,2022-04-13,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_7
1433,2022-04-13,FR,superieur,liberal,30-39,f,Jean-Luc Mélenchon,-1.0,approval,borda,scores_4_pos,majority_judgement_7
1434,2022-04-13,FR,superieur,prive,30-39,h,Nicolas Dupont-Aignan,-2.0,approval,irv_1,scores_4_pos,majority_judgement_5
1435,2022-04-13,FR,superieur,liberal,30-39,h,Marine Le Pen,-2.0,approval,irv_1,scores_4_neg,majority_judgement_5
1436,2022-04-13,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-1.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_5
1437,2022-04-13,FR,superieur,etudiant,18-29,f,Yannick Jadot,-2.0,approval,borda,scores_4_neg,majority_judgement_7
1438,2022-04-13,FR,superieur,chomage,30-39,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_neg,majority_judgement_5
1439,2022-04-13,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_pos,majority_judgement_7
1440,2022-04-13,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,1.0,approval,irv_2,scores_3_neg,majority_judgement_7
1441,2022-04-13,FR,secondaire,prive,18-29,h,Anne Hidalgo,-2.0,scores_3_neg,borda,scores_3_pos,majority_judgement_7
1442,2022-04-13,FR,superieur,retraite,+70,f,Jean-Luc Mélenchon,-1.0,approval,borda,scores_3_neg,majority_judgement_5
1443,2022-04-13,FR,secondaire,etudiant,0-18,f,m18,-2.0,approval,irv_2,scores_4_pos,majority_judgement_5
1444,2022-04-13,FR,superieur,etudiant,30-39,h,Fabien Roussel,-2.0,approval,borda,scores_3_neg,majority_judgement_5
1445,2022-04-13,FR,,,,,Jean-Luc Mélenchon,,scores_4_neg,irv_1,scores_4_pos,majority_judgement_7
1446,2022-04-13,FR,superieur,public,30-39,f,Jean-Luc Mélenchon,-2.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_7
1447,2022-04-13,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,1.0,approval,irv_2,scores_4_pos,majority_judgement_5
1448,2022-04-13,FR,superieur,liberal,40-49,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_3_neg,majority_judgement_7
1449,2022-04-13,FR,superieur,prive,30-39,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_3_neg,majority_judgement_5
1450,2022-04-13,FR,superieur,public,30-39,h,Marine Le Pen,-2.0,approval,irv_2,scores_4_pos,majority_judgement_7
1451,2022-04-13,FR,nspp,etudiant,18-29,h,Jean Lassalle,-2.0,approval,borda,scores_4_pos,majority_judgement_7
1452,2022-04-13,FR,superieur,prive,30-39,h,Emmanuel Macron,-2.0,scores_4_neg,irv_1,scores_4_pos,majority_judgement_5
1453,2022-04-13,FR,superieur,prive,50-59,f,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_pos,majority_judgement_5
1454,2022-04-13,FR,superieur,prive,18-29,f,Jean-Luc Mélenchon,-2.0,scores_4_neg,borda,scores_4_pos,majority_judgement_7
1455,2022-04-13,FR,superieur,prive,18-29,f,Yannick Jadot,-1.0,approval,borda,scores_3_neg,majority_judgement_7
1456,2022-04-13,FR,superieur,public,40-49,f,Emmanuel Macron,0.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_7
1457,2022-04-13,GB,superieur,prive,30-39,h,Emmanuel Macron,1.0,approval,irv_2,scores_4_neg,majority_judgement_7
1458,2022-04-13,FR,superieur,prive,30-39,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
1459,2022-04-13,FR,superieur,prive,50-59,f,Jean-Luc Mélenchon,0.0,approval,borda,scores_4_pos,majority_judgement_5
1460,2022-04-13,FR,superieur,public,18-29,f,Jean-Luc Mélenchon,0.0,approval,irv_2,scores_4_pos,majority_judgement_7
1461,2022-04-13,FR,superieur,public,50-59,f,Yannick Jadot,-2.0,scores_4_neg,irv_1,scores_4_pos,majority_judgement_5
1462,2022-04-13,FR,superieur,liberal,50-59,f,Jean-Luc Mélenchon,0.0,approval,irv_2,scores_4_pos,majority_judgement_7
1463,2022-04-13,FR,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_neg,majority_judgement_5
1464,2022-04-13,FR,superieur,prive,30-39,h,Yannick Jadot,-2.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_7
1465,2022-04-13,FR,superieur,chomage,30-39,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_5
1466,2022-04-14,FR,superieur,etudiant,18-29,h,Yannick Jadot,1.0,approval,irv_2,scores_4_neg,majority_judgement_7
1467,2022-04-14,FR,superieur,public,30-39,f,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_pos,majority_judgement_7
1468,2022-04-14,FR,superieur,autre,30-39,f,Jean-Luc Mélenchon,-1.0,scores_3_neg,borda,scores_3_pos,majority_judgement_5
1469,2022-04-14,BE,superieur,autre,40-49,h,Fabien Roussel,-2.0,approval,borda,scores_4_pos,majority_judgement_7
1470,2022-04-14,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_3_neg,majority_judgement_5
1471,2022-04-14,FR,secondaire,autre,30-39,f,Jean-Luc Mélenchon,0.0,approval,irv_1,scores_4_pos,majority_judgement_5
1472,2022-04-14,NZ,superieur,prive,30-39,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_neg,majority_judgement_5
1473,2022-04-14,FR,superieur,liberal,30-39,f,Jean-Luc Mélenchon,-2.0,scores_4_neg,borda,scores_4_pos,majority_judgement_7
1474,2022-04-14,FR,superieur,etudiant,18-29,h,abstention,-2.0,approval,irv_2,scores_4_pos,majority_judgement_7
1475,2022-04-14,FR,superieur,etudiant,18-29,h,Philippe Poutou,-2.0,scores_3_neg,borda,scores_3_pos,majority_judgement_5
1476,2022-04-14,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-1.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
